Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price
"Dynabook Toshiba Tecra A50-J-13Y Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,Dynabook Toshiba,Tecra,Intel Core i5,8,512,SSD,Unknown,15.6,No,90719.83
"Gigabyte AERO 15 OLED YD-73ES624SP Intel Core i7-11800H/16GB/1TB SSD/RTX 3080/15.6""",New,Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 3080,15.6,No,235320.77000000002
"Gigabyte AERO 16 XE5-73PT938HP Intel Core i7-12700H/16GB/2TB SSD/RTX 3070Ti/16"" (PT)",New,Gigabyte,Aero,Intel Core i7,16,2000,SSD,RTX 3070,16.0,No,192311.0
"Gigabyte AERO 17 XE5-73PT738HP Intel Core i7-12700H/16GB/2TB SSD/RTX 3070Ti/17.3"" (PT)",New,Gigabyte,Aero,Intel Core i7,16,2000,SSD,RTX 3070,17.3,No,184972.97
"Gigabyte AORUS 15 XE4-73ESB14SH Intel Core i7-12700H/16GB/1TB SSD/RTX 3070Ti/15.6""",New,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,190817.0
"Gigabyte AORUS 15X ASF-83ES654SH Intel Core i7-13700HX/16GB/1TB SSD/RTX 4070/15.6""",New,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 4070,15.6,No,208413.0
"Gigabyte AORUS 17G KD-72ES325SD Intel Core i7-11800H/16GB/512GB SSD/RTX 3060/17.3""",New,Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 3060,17.3,No,128884.06
"Gigabyte AORUS 17H BXF-74ES554SH Intel Core i7-13700H/16GB/1TB SSD/RTX 4080/17.3""",New,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 4080,17.3,No,210187.54
"Gigabyte AORUS 5 SE4-73PT213SH Intel Core i7-12700H/16GB/512GB SSD/RTX 3070Ti/15.6"" (PT)",New,Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 3070,15.6,No,155877.32
"Gigabyte G7 GD-51PT123SD Intel Core i5-11400H/16GB/512GB SSD/RTX 3050/17.3"" (PT)",New,Gigabyte,G7,Intel Core i5,16,512,SSD,RTX 3050,17.3,No,114209.66
"Gigabyte U4 UD-50ES823SO Intel Core i5-1155G7/16GB/512GB SSD/14""",Refurbished,Gigabyte,U4,Intel Core i5,16,512,SSD,Unknown,14.0,No,74617.0
"HP 15-DW3009NS Intel Core i5-1135G7/8GB/256GB SSD/MX350/15.6""",New,HP,G7,Intel Core i5,8,256,SSD,Unknown,15.6,No,56849.189999999995
"HP 15S-EQ1133NS AMD 3020e/4GB/256GB SSD/15.6""",New,HP,15S,AMD 3020e,4,256,SSD,Unknown,15.6,No,29465.829999999998
"HP 15S-EQ1142NS AMD 3020e/4GB/128GB SSD/15.6""",New,HP,15S,AMD 3020e,4,128,SSD,Unknown,15.6,No,30489.219999999998
"HP 15S-EQ1157NS AMD Athlon Silver 3050U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Athlon,8,256,SSD,Unknown,15.6,No,38179.17
"HP 15S-EQ1161NS AMD Athlon Silver 3050U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Athlon,8,256,SSD,Unknown,15.6,No,31291.0
"HP 15S-EQ2094NS AMD Ryzen 5 5500U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,256,SSD,Unknown,15.6,No,39711.35
"HP 15S-EQ2098NS AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 3,8,256,SSD,Unknown,15.6,No,48223.83
"HP 15S-EQ2099NS AMD Ryzen 3 5300U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 3,8,512,SSD,Unknown,15.6,No,49228.130000000005
"HP 15S-EQ2100NS AMD Ryzen 3 5300U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 3,8,512,SSD,Unknown,15.6,No,48692.78
"HP 15S-EQ2102NS AMD Ryzen 5 5500U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,256,SSD,Unknown,15.6,No,49320.26
"HP 15S-EQ2103NS AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,512,SSD,Unknown,15.6,No,58900.95
"HP 15S-EQ2104NS AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,512,SSD,Unknown,15.6,No,45982.0
"HP 15S-EQ2105NS AMD Ryzen 7 5700U/12GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 7,12,512,SSD,Unknown,15.6,No,59439.619999999995
"HP 15S-EQ2106NS AMD Ryzen 7 5700U/12GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 7,12,512,SSD,Unknown,15.6,No,55889.71
"HP 15S-EQ2113NS AMD Ryzen 7 5700U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 7,8,256,SSD,Unknown,15.6,No,49847.310000000005
"HP 15S-EQ2114NS AMD Ryzen 7 5700U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 7,8,512,SSD,Unknown,15.6,No,50962.0
"HP 15S-EQ2125NS AMD Ryzen 7 5700U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 7,8,512,SSD,Unknown,15.6,No,49910.39000000001
"HP 15S-EQ2130NS AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,512,SSD,Unknown,15.6,No,54192.35999999999
"HP 15S-EQ2134NS AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,512,SSD,Unknown,15.6,No,44735.340000000004
"HP 15S-FQ0023NS Intel Celeron N4120/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,Unknown,15.6,No,27828.239999999998
"HP 15S-FQ2029NS Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Unknown,15.6,No,73529.7
"HP 15S-FQ2134NS Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i3,8,512,SSD,Unknown,15.6,No,37471.18
"HP 15S-FQ2150NS Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i3,8,256,SSD,Unknown,15.6,No,31452.02
"HP 15S-FQ2162NS Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i3,8,512,SSD,Unknown,15.6,No,53650.369999999995
"HP 15S-FQ3003NS Intel Celeron N4500/8GB/512GB SSD/15.6""",New,HP,15S,Intel Celeron,8,512,SSD,Unknown,15.6,No,42911.83
"HP 15S-FQ3014NS Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,Unknown,15.6,No,29382.0
"HP 15S-FQ3018NS Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,Unknown,15.6,No,33517.89
"HP 15S-FQ4038NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Unknown,15.6,No,51763.78
"HP 15S-FQ4048NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Unknown,15.6,No,43305.25
"HP 15S-FQ4051NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,Unknown,15.6,No,47425.369999999995
"HP 15S-FQ4053NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,Unknown,15.6,No,45068.17
"HP 15S-FQ4057NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,Unknown,15.6,No,41069.23
"HP 15S-FQ4058NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,Unknown,15.6,No,42092.619999999995
"HP 15S-FQ4060NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Unknown,15.6,No,45714.74
"HP 15S-FQ4065NS Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,Unknown,15.6,No,60975.119999999995
"HP 15S-FQ5016NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Unknown,15.6,No,62997.0
"HP 15S-FQ5042NS Intel Core i7-1255U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,Unknown,15.6,No,74783.0
"HP 15S-FQ5072NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Unknown,15.6,No,43666.3
"HP 15S-FQ5077NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Unknown,15.6,No,56108.0
"HP 15S-FQ5079NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,Unknown,15.6,No,51044.17
"HP 15S-eq2097ns AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 3,8,256,SSD,Unknown,15.6,No,38267.15
"HP 15S-fq2133ns Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i3,8,256,SSD,Unknown,15.6,No,35877.58
"HP 15S-fq3011ns Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,Unknown,15.6,No,33384.26
"HP 15s-eq2133ns AMD Ryzen 5 5500U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,256,SSD,Unknown,15.6,No,39590.17
"HP 15s-fq4049ns Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,Unknown,15.6,No,52203.68
"HP 15s-fq4056ns Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,Unknown,15.6,No,59439.619999999995
"HP 17-CN0014NS Intel Core i3-1115G4/8GB/512GB SSD/17.3""",New,HP,17,Intel Core i3,8,512,SSD,Unknown,17.3,No,54872.130000000005
"HP 250 G7 Intel Core i5-1035G1/8 GB/256GB SSD/15.6""",New,HP,250,Intel Core i5,8,256,SSD,Unknown,15.6,No,143621.54
"HP 250 G8 2X7L0EA Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,HP,250,Intel Core i3,8,256,SSD,Unknown,15.6,No,38686.3
"HP 250 G8 Intel Core i3-1115G4/8 GB/512GB SSD/15.6""",New,HP,250,Intel Core i3,8,512,SSD,Unknown,15.6,No,37008.869999999995
"HP 250 G8 Intel Core i3-1115G4/8GB/256GB SSD/15.6"" Plata",New,HP,250,Intel Core i3,8,256,SSD,Unknown,15.6,No,48671.2
"HP 250 G8 Intel Core i5-1135G7/8 GB/256 GB SSD/15.6""",New,HP,250,Intel Core i5,8,256,SSD,Unknown,15.6,No,72714.64
"HP 250 G8 Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,HP,250,Intel Core i5,8,512,SSD,Unknown,15.6,No,61503.0
"HP 250 G9 Intel Core i5-1235U/8GB/256GB SSD/15.6""",New,HP,250,Intel Core i5,8,256,SSD,Unknown,15.6,No,65653.0
"HP 250 G9 Intel Core i5-1235U/8GB/512 GB SSD/15.6""",New,HP,250,Intel Core i5,8,512,SSD,Unknown,15.6,No,73206.83
"HP 255 G7 AMD Ryzen 5 3500U/8 GB/256 GB SSD/15.6""",New,HP,255,AMD Ryzen 5,8,256,SSD,Unknown,15.6,No,90876.70000000001
"HP 255 G8 AMD Ryzen 3 3250U/8 GB/256 GB SSD/15.6""",New,HP,255,AMD Ryzen 3,8,256,SSD,Unknown,15.6,No,37810.65
"HP 255 G8 AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,HP,255,AMD Ryzen 3,8,256,SSD,Unknown,15.6,No,69648.62
"HP 255 G8 AMD Ryzen 5 3500U/8 GB/256GB SSD/15.6""",New,HP,255,AMD Ryzen 5,8,256,SSD,Unknown,15.6,No,53510.100000000006
"HP 255 G9 AMD Ryzen 5 5625U/8GB/256GB SSD/15.6""",New,HP,255,AMD Ryzen 5,8,256,SSD,Unknown,15.6,No,44736.17
"HP 340S G7 Intel Core i3-1005G1/8GB/2565GB SSD/14""",New,HP,G7,Intel Core i3,8,256,SSD,Unknown,14.0,No,48228.810000000005
"HP ChromeBook 14a-na0023ns Intel Celeron N4120/4GB/64GB eMMC/14""",New,HP,Chromebook,Intel Celeron,4,64,eMMC,Unknown,14.0,No,27307.0
"HP Chromebook 11MK G9 Mediatek MT8183/4GB/32GB EMMC/11.6""",New,HP,Chromebook,Mediatek MT8183,4,32,eMMC,Unknown,11.6,No,38014.0
"HP Chromebook X360 11 G3 Intel Celeron N4020/4GB/32GB eMMC/11.6"" Táctil",New,HP,Chromebook,Intel Celeron,4,32,eMMC,Unknown,11.6,Yes,27590.030000000002
"HP ENVY 13-ba1001np Intel Core i5-1135G7/8GB/512GB SSD/13.3""(PT)",New,HP,Envy,Intel Core i5,8,512,SSD,Unknown,13.3,No,87149.17
"HP Elite Dragonfly G3 Intel Core i7-1255U/16GB/1TB SSD/13.5""",New,HP,Go,Intel Core i7,16,1000,SSD,Unknown,13.5,No,141017.83
"HP EliteBook 1040 G9 Intel Core i7-1255U/32GB/1TB SSD/14""",New,HP,EliteBook,Intel Core i7,32,1000,SSD,Unknown,14.0,No,207720.78
"HP EliteBook 1040 Intel Core i5-1235U/16GB/512GB SSD/14""",New,HP,EliteBook,Intel Core i5,16,512,SSD,Unknown,14.0,No,134830.18
"HP EliteBook 630 G9 Intel Core i5-1235U/8GB/512GB SSD/13.3""",New,HP,EliteBook,Intel Core i5,8,512,SSD,Unknown,13.3,No,86507.58
"HP EliteBook 640 G9 Intel Core i5-1235U/8GB/512GB SSD/14""",Refurbished,HP,EliteBook,Intel Core i5,8,512,SSD,Unknown,14.0,No,122365.23999999999
"HP EliteBook 650 G9 Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,EliteBook,Intel Core i5,8,512,SSD,Unknown,15.6,No,88360.96999999999
"HP EliteBook 840 G8 Intel Core i5-1135G7/8GB/256GB SSD/14""",New,HP,EliteBook,Intel Core i5,8,256,SSD,Unknown,14.0,No,126159.17
"HP EliteBook 840 G9 Intel Core i5-1235U/16GB/512GB SSD/14""",Refurbished,HP,EliteBook,Intel Core i5,16,512,SSD,Unknown,14.0,No,168154.68
"HP EliteBook 850 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6""",New,HP,EliteBook,Intel Core i5,8,256,SSD,Unknown,15.6,No,84245.83
"HP EliteBook 860 G9 Intel Core i5-1235U/16GB/512GB SSD/16""",New,HP,EliteBook,Intel Core i5,16,512,SSD,Unknown,16.0,No,121454.73
"HP EliteBook x360 1030 G8 Intel Core i5-1135G7/16GB/512GB SSD/13.3"" Táctil",New,HP,EliteBook,Intel Core i5,16,512,SSD,Unknown,13.3,Yes,165917.0
"HP EliteBook x360 830 G8 Intel Core i5-1135G7/8GB/512GB SSD/13.3"" Táctil",New,HP,EliteBook,Intel Core i5,8,512,SSD,Unknown,13.3,Yes,87312.68000000001
HP Laptop 15S-EQ2052NP AMD Ryzen 7-5700U/12GB/256GB SSD/15.6'' (PT),New,HP,15S,AMD Ryzen 7,12,256,SSD,Unknown,15.6,No,62256.64000000001
"HP OMEN 16-B1018NS Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/16.1""",New,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,No,135102.42
"HP OMEN 16-c0007np AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3070/16.1""(PT)",New,HP,Omen,AMD Ryzen 7,16,512,SSD,RTX 3070,16.1,No,168094.09
"HP Pavilion 14-DV2006NS Intel Core i5-1235U/16GB/512GB SSD/14""",New,HP,Pavilion,Intel Core i5,16,512,SSD,Unknown,14.0,No,81091.0
"HP Pavilion 14-dv1009ns Intel Core i5-1155G7/16GB/512GB SSD/14""",New,HP,Pavilion,Intel Core i5,16,512,SSD,Unknown,14.0,No,76428.06
"HP Pavilion 15-EH1001NS AMD Ryzen 5 5500U/16GB/512GB SSD/15.6""",New,HP,Pavilion,AMD Ryzen 5,16,512,SSD,Unknown,15.6,No,67745.43000000001
"HP Pavilion x360 14-ek0018ns Intel Core  i5-1235U/8GB/512GB SSD/14"" Táctil",New,HP,Pavilion,Intel Core i5,8,512,SSD,Unknown,14.0,Yes,81921.0
"HP Pavilion x360 14-ek0039ns Intel Core i3-1215U/8GB/256GB SSD/14"" Táctil",New,HP,Pavilion,Intel Core i3,8,256,SSD,Unknown,14.0,Yes,65819.0
"HP Pavilion x360 14-ek0032ns Intel Core i7-1255U/16GB/512GB SSD/14"" Táctil",New,HP,Pavilion,Intel Core i7,16,512,SSD,Unknown,14.0,Yes,100015.0
"HP ProBook 430 G6 Intel Core i5-8265U/4GB/500GB/13.3""",New,HP,ProBook,Intel Core i5,4,500,Unknown,Unknown,13.3,No,76345.89
"HP ProBook 450 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6""",New,HP,ProBook,Intel Core i5,8,256,SSD,Unknown,15.6,No,116136.92
"HP ProBook 450 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6"" Plata",New,HP,ProBook,Intel Core i5,8,256,SSD,Unknown,15.6,No,64434.560000000005
"HP Victus 15-fa0053ns Intel Core i5-12450H/16GB/512GB SSD/RTX 3050/15.6""",New,HP,Victus,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,74617.83
"HP Victus 16-D1024NS Intel Core i7-12700H/16GB/512GB SSD/RTX 3050 Ti/16.1""",New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,101324.73999999999
"HP Victus 16-D1025NS Intel Core i7-12700H/16GB/512GB SSD/RTX 3050 Ti/16.1""",New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,107983.0
"HP Victus 16-D1036NS Intel Core i7-12700H/16GB/512GB SSD/RTX 3050 Ti/16.1""",New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,99017.34
"HP Victus 16-E0068NS AMD Ryzen 5-5600H/8GB/512GB SSD/GTX 1650/16.1""",New,HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,No,67439.16
"HP Victus 16-E0071NS AMD Ryzen 7 5800H/8GB/512GB SSD/RX 5500M/16.1""",New,HP,Victus,AMD Ryzen 7,8,512,SSD,Radeon Pro 5500M,16.1,No,75457.79
"HP Victus 16-E0094NS AMD Ryzen 5 5600H/16GB/512GB SSD/RTX 3050Ti/16.1""",New,HP,Victus,AMD Ryzen 5,16,512,SSD,RTX 3050,16.1,No,71828.2
"HP Victus 16-E0098NS AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3050/16.1""",New,HP,Victus,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,No,82880.48
"HP Victus 16-E0100NS AMD Ryzen 5 5600H/8GB/512GB SSD/GTX 1650/16.1""",New,HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,No,65789.95
"HP ZBook Firefly 14 G8 Intel Core i5-1135G7/16GB/512 GB SSD/14""",New,HP,Zbook,Intel Core i5,16,512,SSD,Unknown,14.0,No,201425.22999999998
"HP ZBook Firefly 14 G8 Intel Core i5-1135G7/16GB/512GB SSD/14""",New,HP,Zbook,Intel Core i5,16,512,SSD,Unknown,14.0,No,114955.0
"HP ZBook Firefly 14 G9 Intel Core i7-1260P/16 GB/512GB SSD/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,Unknown,14.0,No,147574.0
"HP ZBook Firefly 14 G9 Intel Core i7-1260P/16GB/512GB SSD/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,Unknown,14.0,No,165758.47
"HP ZBook Firefly 14 G9 Intel Core i7-1265U/16GB/512GB SSD/Quadro T500/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,T 500,14.0,No,149402.49
"HP ZBook Firefly 16 G9 Intel Core i7-1265U/16GB/512GB SSD/Quadro T500/16""",New,HP,Zbook,Intel Core i7,16,512,SSD,T 500,16.0,No,149402.49
"HP ZBook Firefly G8 Intel Core i5-1135G7/16GB/512GB SSD/14"" Táctil",New,HP,Zbook,Intel Core i5,16,512,SSD,Unknown,14.0,Yes,201401.99000000002
"HP ZBook Firefly G8 Intel Core i7-1165G7/16GB/512GB SSD/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,Unknown,14.0,No,206181.13
"HP ZBook Fury 16 G9 Intel Core i7-12800HX/16GB/512GB SSD/RTX A2000/16""",Refurbished,HP,Zbook,Intel Core i7,16,512,SSD,RTX A2000,16.0,No,306852.66
"HP ZBook Fury 16 G9 Intel Core i7-12800HX/32GB/1TB SSD/RTX A3000/16""",New,HP,Zbook,Intel Core i7,32,1000,SSD,RTX A3000,16.0,No,401921.69
"HP ZBook Power G9 Intel Core i7-12800H/16GB/512GB SSD/NVIDIA T600/15.6""",New,HP,Zbook,Intel Core i7,16,512,SSD,T 600,15.6,No,166731.22999999998
"HP ZBook Studio G8 Intel Core i7-11850H/16GB/512GB SSD/RTX A3000/15.6""",New,HP,Zbook,Intel Core i7,16,512,SSD,RTX A3000,15.6,No,445607.91000000003
"HP ZBook Studio G9 Intel Core i7-12700H/32GB/512GB SSD/RTX 3060/16""",New,HP,Zbook,Intel Core i7,32,512,SSD,RTX 3060,16.0,No,301929.93
"HP ZBook Studio G9 Intel Core i7-12800H/32GB/1TB SSD/RTX A2000/16""",New,HP,Zbook,Intel Core i7,32,1000,SSD,RTX A2000,16.0,No,313531.67
"InnJoo Voom Excellence Intel Celeron N4020/8GB/256GB SSD/15.6""",New,Innjoo,Voom,Intel Celeron,8,256,SSD,Unknown,15.6,No,25843.71
"InnJoo Voom Excellence Pro Intel Celeron N4020/8GB/512GB SSD/15.6""",New,Innjoo,Voom,Intel Celeron,8,512,SSD,Unknown,15.6,No,32581.65
"Innjoo Voom Intel Celeron N3350/4GB/64GB eMMC/14.1""",New,Innjoo,Voom,Intel Celeron,4,64,eMMC,Unknown,14.1,No,20866.2
"Innjoo Voom Laptop Max Intel Celeron N3350/6GB/64GB eMMC/14.1""",New,Innjoo,Voom,Intel Celeron,6,64,eMMC,Unknown,14.1,No,31839.63
"Innjoo Voom Laptop Pro Intel Celeron N3350/6GB/128GB SSD/14.1""",New,Innjoo,Voom,Intel Celeron,6,128,SSD,Unknown,14.1,No,26312.66
"Innjoo Voom Pro Intel Celeron N3350/6GB/128GB eMMC/14.1""",New,Innjoo,Voom,Intel Celeron,6,128,eMMC,Unknown,14.1,No,35804.54
"Jetwing N1510P3 Intel Core i3-1005G1/8GB/256GB SSD/15.6""",New,Jetwing,N1510,Intel Core i3,8,256,SSD,Unknown,15.6,No,38949.409999999996
"LG Gram 16Z90Q-G.AP75B Intel Core i7-1260P/16GB/512GB SSD/16""",New,LG,Gram,Intel Core i7,16,512,SSD,Unknown,16.0,No,142804.82
"LG Gram 17Z90Q Intel Core i7-1260P/16GB/512GB SSD/17""",New,LG,Gram,Intel Core i7,16,512,SSD,Unknown,17.0,No,136656.18
"Lenovo 100e Chromebook Gen 3 AMD 3015Ce/4GB/32GB eMMC/11.6""",New,Lenovo,Chromebook,AMD 3015Ce,4,32,eMMC,Unknown,11.6,No,27141.0
"Lenovo 100e Intel Celeron N4020/4GB/128GB SSD/11.6""",New,Lenovo,100e,Intel Celeron,4,128,SSD,Unknown,11.6,No,25799.719999999998
"Lenovo 14w Gen 2 AMD 3015e/4GB/128GB SSD/14""",New,Lenovo,14w,AMD 3015e,4,128,SSD,Unknown,14.0,No,38263.0
"Lenovo IdeaPad 1 14ADA7 AMD 3020e/4GB/128GB eMMC/14""",New,Lenovo,IdeaPad,AMD 3020e,4,128,eMMC,Unknown,14.0,No,36105.0
"Lenovo IdeaPad 1 14ADA7 AMD 3020e/4GB/256GB SSD/14""",New,Lenovo,IdeaPad,AMD 3020e,4,256,SSD,Unknown,14.0,No,35026.0
"Lenovo IdeaPad 1 15ADA7 AMD Ryzen 5 3500U/8 GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,Unknown,15.6,No,45982.0
"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 7 5700U/8GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,Unknown,15.6,No,71961.0
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U/8GB/512GB SSD/15.6"" Azul",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,Unknown,15.6,No,44101.22
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/8GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,Unknown,15.6,No,62406.04
"Lenovo IdeaPad 3 15ITL6 Intel Core i3-1115G4/8GB/256GB SSD/15.6""",Refurbished,Lenovo,IdeaPad,Intel Core i3,8,256,SSD,Unknown,15.6,No,43907.0
"Lenovo IdeaPad 3 15ITL6 Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,Intel Core i3,8,512,SSD,Unknown,15.6,No,45476.53
"Lenovo IdeaPad 3 17ABA7 AMD Ryzen 5 5625U/8GB/512GB SSD/17.3""",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,Unknown,17.3,No,74285.0
"Lenovo IdeaPad 3 Chromebook 15IJL6 Intel Celeron N4500/8GB/128GB EMMC/15.6""",New,Lenovo,IdeaPad,Intel Celeron,8,128,eMMC,Unknown,15.6,No,48074.43
"Lenovo IdeaPad 5 14ITL05 Intel Core i5-1135G7/8 GB/512GB SSD/14""",New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,Unknown,14.0,No,84290.65
"Lenovo IdeaPad 5 Pro 14ITL6 Intel Core i5-1135G7/8GB/512GB SSD/14""",New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,Unknown,14.0,No,105816.70000000001
Lenovo IdeaPad Gaming 3 15ACH06 AMD Ryzen 5 5600H/8GB/512GB SSD/RTX 3050/15.6'' (PT),New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,82685.43000000001
"Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3050/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,78767.0
"Lenovo IdeaPad Gaming 3 15IAH7 Intel Core i5-12450H/16GB/512GB SSD/RTX 3050/15.6""",New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,100097.17
"Lenovo IdeaPad Gaming 3 15IAH7 Intel Core i7-12650H/16GB/512GB SSD/RTX 3050/15.6""",New,Lenovo,IdeaPad,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,91216.17
"Lenovo Legion 5 15IAH7H Intel Core i7-12700H/16GB/1TB SSD/RTX 3070/15.6""",New,Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,193224.0
"Lenovo Legion 5 15IAH7H Intel Core i7-12700H/16GB/512GB SSD/RTX 3070/15.6""",New,Lenovo,Legion,Intel Core i7,16,512,SSD,RTX 3070,15.6,No,198287.0
